EmployeeID,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
3792,3,3,3,2,3,30,No,Travel_Rarely,Research & Development,14,3,Technical Degree,1,Male,5,Research Director,Married,27950,3,Y,13,8,0,9,4,4,1,3
3793,1,3,1,1,3,35,Yes,Travel_Rarely,Research & Development,2,3,Medical,1,Female,1,Research Scientist,Divorced,25320,1,Y,13,8,0,1,2,1,0,0
3794,3,4,3,4,3,53,Yes,Travel_Rarely,Research & Development,19,3,Life Sciences,1,Male,2,Manager,Married,25590,0,Y,25,8,0,34,2,33,1,9
3795,2,3,3,2,3,38,Yes,Travel_Rarely,Research & Development,2,3,Medical,1,Female,3,Sales Executive,Married,49080,4,Y,19,8,1,7,3,5,1,4
3796,3,3,4,1,2,32,No,Non-Travel,Research & Development,10,4,Life Sciences,1,Female,5,Research Scientist,Married,23800,4,Y,13,8,0,9,5,6,1,2
3797,3,3,3,1,2,48,No,Travel_Rarely,Research & Development,2,5,Life Sciences,1,Male,1,Sales Executive,Married,47650,8,Y,12,8,1,10,4,8,7,6
3798,3,3,1,4,1,34,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Male,2,Sales Executive,Single,20440,1,Y,11,8,0,1,2,1,0,0
3799,2,3,3,4,3,55,No,Travel_Rarely,Research & Development,11,1,Medical,1,Female,1,Laboratory Technician,Married,26930,1,Y,18,8,0,36,6,36,2,13
3800,3,3,2,4,2,34,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,Male,2,Research Scientist,Married,65860,9,Y,18,8,1,9,3,2,2,1
3801,3,3,1,4,3,26,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,Male,1,Research Director,Married,32940,1,Y,11,8,0,1,6,1,0,0
3802,4,4,3,2,3,38,No,Travel_Rarely,Sales,14,2,Marketing,1,Female,1,Sales Executive,Married,41710,0,Y,23,8,0,10,4,9,7,7
3803,2,3,2,2,4,38,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,1,Manufacturing Director,Single,27780,2,Y,13,8,0,8,5,3,1,2
3804,3,3,2,3,3,36,No,Travel_Rarely,Human Resources,1,3,Human Resources,1,Male,1,Research Scientist,Single,23770,6,Y,13,8,2,15,3,1,0,0
3805,2,3,2,1,3,29,No,Travel_Rarely,Research & Development,10,3,Life Sciences,1,Male,1,Sales Representative,Single,24040,1,Y,17,8,0,10,3,10,1,5
3806,4,3,1,3,3,35,No,Travel_Rarely,Sales,12,2,Life Sciences,1,Female,2,Sales Executive,Single,23180,3,Y,19,8,0,10,4,5,0,4
3807,3,3,4,3,3,39,No,Travel_Rarely,Sales,2,2,Medical,1,Female,1,Sales Executive,Married,20080,2,Y,12,8,0,11,3,7,7,6
3808,3,4,1,4,4,29,No,Travel_Frequently,Research & Development,5,1,Medical,1,Female,1,Research Scientist,Divorced,62440,1,Y,22,8,0,6,3,6,1,3
3809,1,3,3,3,3,50,No,Travel_Rarely,Research & Development,4,2,Medical,1,Female,1,Laboratory Technician,Married,27990,4,Y,12,8,1,27,0,1,0,0
3810,3,3,4,3,3,23,No,Travel_Rarely,Research & Development,7,2,Life Sciences,1,Female,3,Manager,Married,105520,2,Y,11,8,0,4,2,2,2,2
3811,3,3,1,1,3,36,No,Travel_Frequently,Sales,21,3,Life Sciences,1,Male,2,Human Resources,Married,23290,3,Y,15,8,0,9,2,3,0,2
3812,3,3,4,4,3,42,No,Travel_Rarely,Research & Development,8,2,Life Sciences,1,Female,5,Manager,Single,40140,8,Y,13,8,1,24,3,1,0,1
3813,3,3,2,3,2,35,No,Travel_Rarely,Sales,4,3,Medical,1,Female,2,Laboratory Technician,Married,74030,1,Y,12,8,1,10,4,10,6,8
3814,3,3,4,3,2,34,No,Travel_Frequently,Research & Development,25,1,Life Sciences,1,Female,1,Manager,Married,22590,1,Y,14,8,0,8,2,8,7,7
3815,3,3,4,1,3,40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,2,Laboratory Technician,Married,69320,1,Y,13,8,0,5,5,5,1,2
3816,4,4,4,2,3,43,No,Travel_Rarely,Research & Development,1,1,Other,1,Male,1,Manager,Divorced,46780,5,Y,25,8,1,8,0,6,0,2
3817,2,3,3,4,2,35,No,Travel_Rarely,Sales,6,3,Marketing,1,Female,3,Sales Representative,Married,135820,1,Y,17,8,1,1,3,1,0,1
3818,3,3,4,1,1,46,No,Travel_Rarely,Research & Development,12,4,Technical Degree,1,Male,1,Laboratory Technician,Single,23320,1,Y,11,8,0,27,2,26,0,12
3819,3,3,3,2,3,28,Yes,Travel_Rarely,Human Resources,1,3,Medical,1,Female,2,Laboratory Technician,Married,24130,1,Y,16,8,1,NA,2,1,0,0
3820,2,3,2,3,2,22,No,Non-Travel,Sales,17,2,Marketing,1,Male,3,Sales Executive,Married,97050,1,Y,18,8,2,4,3,4,1,3
3821,2,4,2,3,3,50,No,Travel_Frequently,Research & Development,3,3,Other,1,Male,2,Research Scientist,Married,42940,2,Y,20,8,0,32,2,30,12,13
3822,3,3,2,4,3,32,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1,Male,3,Research Scientist,Married,47210,3,Y,14,8,1,6,3,3,0,2
3823,3,4,2,4,2,44,No,Travel_Rarely,Research & Development,10,3,Technical Degree,1,Male,3,Manager,Divorced,25190,0,Y,21,8,2,23,2,22,1,10
3824,3,3,2,2,2,30,No,Travel_Rarely,Research & Development,4,3,Medical,1,Female,1,Research Director,Married,21210,1,Y,13,8,1,6,2,6,1,1
3825,3,3,3,1,3,45,No,Travel_Rarely,Sales,29,2,Technical Degree,1,Female,2,Research Scientist,Single,29730,1,Y,12,8,0,10,2,10,1,4
3826,2,3,1,1,3,45,No,Non-Travel,Sales,2,4,Life Sciences,1,Male,2,Manufacturing Director,Married,58550,1,Y,14,8,1,10,3,10,4,5
3827,3,4,4,1,3,31,No,Travel_Frequently,Research & Development,7,3,Medical,1,Male,2,Research Scientist,Single,36170,7,Y,21,8,1,10,5,5,0,3
3828,3,3,3,3,3,36,No,Travel_Rarely,Research & Development,18,1,Medical,1,Male,2,Manufacturing Director,Married,67250,9,Y,17,8,1,7,3,3,1,1
3829,2,3,3,4,3,34,No,Travel_Frequently,Sales,28,4,Marketing,1,Male,5,Manufacturing Director,Divorced,103250,1,Y,11,8,1,9,3,9,7,2
3830,3,3,3,1,2,49,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,3,Healthcare Representative,Married,69490,1,Y,14,8,1,10,2,9,1,4
3831,3,3,2,1,3,39,No,Travel_Rarely,Research & Development,6,2,Life Sciences,1,Male,3,Research Scientist,Married,106090,2,Y,17,8,1,10,2,7,7,7
3832,3,3,4,1,3,27,No,Travel_Rarely,Research & Development,2,1,Life Sciences,1,Male,4,Research Scientist,Divorced,44470,1,Y,13,8,0,7,4,7,0,7
3833,2,4,2,1,3,35,No,Travel_Rarely,Research & Development,2,3,Medical,1,Female,2,Sales Executive,Married,21570,1,Y,25,8,0,16,1,16,1,10
3834,3,3,2,1,2,28,No,Travel_Rarely,Research & Development,23,3,Life Sciences,1,Male,3,Manufacturing Director,Divorced,46010,0,Y,15,8,2,6,2,5,0,0
3835,3,3,3,4,3,21,No,Travel_Rarely,Research & Development,3,1,Life Sciences,1,Female,1,Laboratory Technician,Single,170990,1,Y,14,8,1,3,2,2,2,2
3836,2,3,2,4,4,18,Yes,Travel_Frequently,Research & Development,3,5,Medical,1,Male,1,Research Director,Single,24790,1,Y,12,8,1,0,2,0,0,0
3837,2,3,4,3,3,47,No,Travel_Rarely,Research & Development,25,4,Medical,1,Male,2,Research Scientist,Married,148520,3,Y,19,8,3,27,3,5,1,0
3838,3,3,3,3,3,39,No,Travel_Rarely,Sales,2,4,Life Sciences,1,Male,1,Laboratory Technician,Divorced,72640,0,Y,17,8,0,11,5,10,0,7
3839,3,3,1,3,3,40,No,Travel_Rarely,Research & Development,22,1,Life Sciences,1,Male,1,Laboratory Technician,Married,56660,1,Y,14,8,1,18,2,18,14,12
3840,3,3,3,3,3,35,No,Non-Travel,Research & Development,29,3,Medical,1,Female,2,Sales Executive,Married,78230,1,Y,13,8,1,15,3,14,2,9
3841,4,3,3,3,2,37,No,Travel_Rarely,Research & Development,29,4,Technical Degree,1,Male,1,Laboratory Technician,Married,78800,3,Y,12,8,1,9,2,4,0,2
3842,3,3,1,3,1,39,No,Travel_Frequently,Research & Development,2,3,Technical Degree,1,Female,2,Manager,Single,131940,0,Y,11,8,0,10,2,9,3,8
3843,2,3,4,4,3,45,No,Travel_Rarely,Research & Development,28,3,Life Sciences,1,Female,2,Laboratory Technician,Divorced,50670,1,Y,11,8,2,10,3,10,3,9
3844,3,3,4,3,4,38,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Female,3,Sales Executive,Married,50790,3,Y,11,8,0,10,3,5,0,2
3845,3,3,4,1,3,35,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,3,Healthcare Representative,Married,23210,9,Y,12,8,1,15,0,13,6,0
3846,3,3,2,2,1,37,No,Travel_Rarely,Research & Development,22,3,Life Sciences,1,Female,2,Healthcare Representative,Married,174440,1,Y,14,8,0,8,4,8,7,7
3847,2,3,3,4,2,40,No,Travel_Rarely,Research & Development,8,3,Technical Degree,1,Female,2,Healthcare Representative,Single,24040,6,Y,17,8,0,18,2,4,3,3
3848,2,3,1,4,3,44,No,Travel_Frequently,Sales,2,2,Marketing,1,Male,1,Laboratory Technician,Married,34520,4,Y,11,8,1,14,2,10,0,2
3849,3,3,3,4,3,48,No,Travel_Frequently,Sales,10,4,Marketing,1,Female,3,Manager,Married,22700,2,Y,14,8,3,23,2,2,2,2
3850,1,3,1,4,2,35,Yes,Travel_Rarely,Research & Development,9,3,Life Sciences,1,Male,2,Manager,Divorced,173990,6,Y,12,8,0,7,3,2,2,2
3851,3,4,1,4,3,24,No,Travel_Frequently,Research & Development,15,3,Life Sciences,1,Male,2,Research Scientist,Single,54880,1,Y,22,8,1,6,6,6,1,3
3852,1,3,2,3,3,27,No,Travel_Rarely,Sales,10,4,Life Sciences,1,Male,3,Sales Executive,Married,194190,7,Y,14,8,1,5,2,3,0,2
3853,3,4,4,4,2,27,No,Travel_Frequently,Research & Development,7,3,Life Sciences,1,Male,1,Research Scientist,Single,28110,2,Y,20,8,0,6,3,4,1,2
3854,3,3,1,1,1,40,Yes,Travel_Rarely,Sales,16,4,Marketing,1,Male,1,Research Director,Single,36330,3,Y,16,8,2,10,0,4,0,3
3855,2,3,3,3,3,29,No,Travel_Rarely,Research & Development,20,1,Medical,1,Female,2,Manager,Single,41630,9,Y,15,8,1,8,4,5,1,4
3856,2,4,2,1,3,36,No,Travel_Rarely,Research & Development,23,3,Life Sciences,1,Female,3,Sales Executive,Married,21320,4,Y,20,8,0,9,1,3,0,2
3857,2,3,4,3,3,25,No,Travel_Frequently,Sales,5,1,Marketing,1,Male,4,Manufacturing Director,Divorced,139730,1,Y,14,8,0,7,3,7,0,7
3858,3,3,4,2,3,39,No,Travel_Rarely,Sales,10,3,Marketing,1,Female,2,Research Director,Married,26840,4,Y,12,8,0,7,2,5,1,0
3859,2,4,1,2,3,49,No,Travel_Rarely,Sales,4,2,Life Sciences,1,Male,2,Research Director,Married,108450,3,Y,24,8,0,27,4,4,1,2
3860,2,3,4,1,3,50,No,Travel_Rarely,Research & Development,2,2,Medical,1,Male,3,Sales Executive,Divorced,43770,5,Y,12,8,1,19,2,14,1,11
3861,3,3,3,3,3,20,No,Travel_Rarely,Research & Development,18,4,Medical,1,Female,2,Sales Executive,Single,37430,1,Y,13,8,1,2,2,2,2,2
3862,3,3,4,2,3,34,No,Travel_Rarely,Research & Development,10,3,Medical,1,Male,3,Laboratory Technician,Divorced,41480,1,Y,11,8,0,11,3,11,7,9
3863,3,3,1,2,3,36,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Female,2,Healthcare Representative,Single,10510,2,Y,14,8,0,15,2,4,1,3
3864,3,3,3,3,3,49,No,Travel_Rarely,Human Resources,6,2,Life Sciences,1,Female,2,Research Scientist,Married,107390,2,Y,11,8,3,30,3,15,2,12
3865,3,3,4,3,3,36,No,Non-Travel,Research & Development,8,4,Life Sciences,1,Male,4,Laboratory Technician,Married,103880,0,Y,14,8,0,4,2,3,1,2
3866,3,3,4,1,3,36,No,Travel_Rarely,Research & Development,2,2,Medical,1,Female,2,Healthcare Representative,Divorced,114160,6,Y,16,8,0,13,2,5,0,4
3867,3,3,2,3,3,54,No,Travel_Rarely,Sales,24,3,Marketing,1,Male,1,Laboratory Technician,Married,26000,3,Y,14,8,0,36,5,10,4,7
3868,3,3,3,3,3,43,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Female,1,Research Scientist,Married,24220,1,Y,11,8,1,14,2,14,6,11
3869,2,3,4,4,4,35,Yes,Travel_Frequently,Research & Development,17,4,Medical,1,Male,1,Research Director,Single,54720,3,Y,11,8,1,13,3,11,6,7
3870,3,3,4,4,4,38,No,Travel_Frequently,Research & Development,19,2,Life Sciences,1,Male,2,Research Scientist,Married,24510,7,Y,12,8,1,19,3,13,2,9
3871,2,3,1,2,2,29,No,Travel_Rarely,Research & Development,1,2,Medical,1,Male,2,Sales Representative,Divorced,42400,1,Y,14,8,0,10,2,10,0,9
3872,2,3,4,4,3,33,No,Travel_Rarely,Research & Development,7,3,Medical,1,Male,5,Sales Executive,Divorced,109990,1,Y,18,8,3,6,3,6,0,4
3873,3,3,4,2,2,32,No,Travel_Rarely,Research & Development,5,4,Technical Degree,1,Male,5,Research Scientist,Divorced,50030,0,Y,13,8,0,10,5,9,1,6
3874,2,3,1,4,3,31,No,Travel_Rarely,Research & Development,28,4,Technical Degree,1,Female,2,Sales Executive,Married,127420,1,Y,11,8,0,10,4,10,0,2
3875,2,3,4,1,2,49,No,Travel_Rarely,Research & Development,2,4,Medical,1,Male,1,Laboratory Technician,Divorced,42270,4,Y,18,8,0,17,3,2,2,2
3876,3,3,4,2,3,38,No,Travel_Frequently,Sales,29,2,Medical,1,Female,1,Sales Executive,Single,39170,1,Y,15,8,3,4,2,4,3,3
3877,2,4,2,2,3,47,No,Travel_Rarely,Research & Development,1,4,Medical,1,Male,3,Laboratory Technician,Divorced,183030,6,Y,22,8,1,29,2,3,1,2
3878,1,3,3,3,3,49,No,Travel_Rarely,Research & Development,21,3,Medical,1,Male,2,Manufacturing Director,Single,23800,4,Y,13,8,0,23,3,8,0,0
3879,4,3,4,3,3,41,No,Travel_Rarely,Research & Development,24,4,Life Sciences,1,Female,4,Manager,Single,137260,3,Y,12,8,0,21,6,2,0,2
3880,3,3,4,1,3,20,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,1,Sales Representative,Single,47770,1,Y,18,8,1,2,3,2,0,2
3881,2,3,3,4,3,33,No,Non-Travel,Research & Development,18,2,Medical,1,Female,2,Healthcare Representative,Divorced,63850,1,Y,13,8,0,7,6,6,1,2
3882,3,3,1,3,2,36,No,Travel_Rarely,Research & Development,2,2,Technical Degree,1,Male,3,Sales Executive,Married,199730,6,Y,12,8,0,10,2,3,0,2
3883,2,3,3,4,3,44,No,Travel_Rarely,Research & Development,9,3,Technical Degree,1,Female,3,Healthcare Representative,Divorced,68610,4,Y,12,8,0,8,2,2,2,2
3884,3,3,4,3,3,23,Yes,Travel_Rarely,Human Resources,6,3,Life Sciences,1,Female,3,Laboratory Technician,Single,49690,1,Y,12,8,0,5,3,5,1,2
3885,3,3,4,3,2,38,No,Travel_Rarely,Research & Development,11,2,Life Sciences,1,Male,1,Sales Executive,Married,198450,7,Y,11,8,1,7,3,0,0,0
3886,3,3,2,4,NA,53,No,Travel_Rarely,Research & Development,24,3,Life Sciences,1,Male,4,Research Director,Married,133200,3,Y,11,8,0,11,2,4,1,2
3887,1,3,4,3,3,48,Yes,Travel_Frequently,Sales,10,2,Marketing,1,Male,1,Healthcare Representative,Married,63470,2,Y,12,8,1,19,3,9,7,7
3888,3,3,4,2,3,32,Yes,Travel_Rarely,Sales,1,3,Life Sciences,1,Male,2,Research Scientist,Single,27430,1,Y,19,8,1,1,2,1,0,0
3889,3,4,4,4,3,26,No,Non-Travel,Research & Development,18,2,Medical,1,Male,1,Human Resources,Single,108800,1,Y,23,8,1,7,5,7,5,7
3890,3,3,1,2,3,55,No,Travel_Rarely,Research & Development,23,1,Life Sciences,1,Male,5,Laboratory Technician,Divorced,23420,5,Y,11,8,2,8,2,4,1,2
3891,1,3,2,4,4,34,No,Travel_Rarely,Sales,28,3,Life Sciences,1,Female,2,Research Scientist,Married,176500,1,Y,19,8,1,15,6,15,4,13
3892,2,3,3,4,4,60,No,Travel_Rarely,Sales,17,4,Medical,1,Male,1,Manager,Divorced,40250,3,Y,13,8,1,19,5,1,0,0
3893,3,3,2,2,3,33,No,Travel_Rarely,Sales,3,3,Life Sciences,1,Male,3,Manager,Married,97250,1,Y,11,8,0,14,0,14,2,13
3894,3,3,3,4,2,37,No,Travel_Frequently,Research & Development,13,3,Life Sciences,1,Male,1,Laboratory Technician,Divorced,119040,1,Y,12,8,1,6,4,6,1,3
3895,3,3,2,4,3,34,No,Travel_Rarely,Research & Development,7,2,Life Sciences,1,Male,1,Healthcare Representative,Married,21770,1,Y,13,8,0,10,5,10,8,7
3896,3,3,3,4,3,23,Yes,Travel_Rarely,Research & Development,12,2,Medical,1,Male,2,Research Scientist,Divorced,75250,1,Y,14,8,2,3,2,3,0,2
3897,4,3,3,4,3,44,No,Travel_Rarely,Human Resources,1,3,Life Sciences,1,Male,1,Research Scientist,Married,48340,1,Y,14,8,0,9,1,8,6,7
3898,3,3,1,4,4,35,No,Travel_Frequently,Research & Development,13,3,Life Sciences,1,Male,3,Sales Executive,Single,20420,0,Y,16,8,0,6,2,5,1,4
3899,1,3,4,4,3,43,No,Travel_Rarely,Research & Development,25,4,Life Sciences,1,Male,2,Sales Executive,Married,22200,1,Y,11,8,0,10,2,10,8,8
3900,3,3,3,3,3,24,No,Travel_Rarely,Research & Development,6,3,Life Sciences,1,Male,3,Sales Executive,Married,10520,1,Y,13,8,0,5,3,5,0,4
3901,3,3,4,3,3,41,No,Travel_Rarely,Sales,6,4,Marketing,1,Male,1,Research Scientist,Single,28210,1,Y,17,8,0,10,3,10,8,7
3902,3,3,4,3,3,29,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,Male,2,Research Scientist,Married,192370,9,Y,11,8,1,9,2,5,1,2
3903,1,3,3,4,2,36,No,Travel_Rarely,Human Resources,1,4,Life Sciences,1,Female,3,Research Scientist,Single,41070,3,Y,11,8,1,17,2,13,6,7
3904,2,3,3,3,2,45,No,Non-Travel,Sales,2,3,Life Sciences,1,Female,2,Manufacturing Director,Married,83960,3,Y,15,8,2,25,3,23,14,4
3905,2,3,4,3,3,24,Yes,Travel_Rarely,Sales,6,2,Medical,1,Female,2,Manager,Married,20070,1,Y,12,8,0,1,2,1,0,0
3906,3,3,3,3,1,47,Yes,Travel_Frequently,Research & Development,1,3,Medical,1,Female,2,Sales Executive,Married,196270,7,Y,11,8,2,25,1,23,14,10
3907,3,3,4,3,4,26,No,Travel_Rarely,Research & Development,9,1,Medical,1,Male,1,Sales Executive,Married,106860,1,Y,14,8,1,3,2,3,0,2
3908,3,4,4,2,3,45,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,1,Research Director,Single,29420,1,Y,22,8,1,21,4,21,8,6
3909,3,3,1,3,2,32,No,Travel_Frequently,Sales,1,1,Marketing,1,Male,2,Laboratory Technician,Married,88580,6,Y,16,8,1,10,2,5,1,3
3910,3,3,2,3,4,31,No,Travel_Rarely,Research & Development,14,2,Life Sciences,1,Male,1,Sales Executive,Married,167560,1,Y,11,8,2,6,5,5,0,3
3911,1,3,3,2,3,41,No,Non-Travel,Sales,2,2,Medical,1,Male,2,Research Scientist,Married,107980,NA,Y,14,8,2,10,5,3,1,2
3912,3,3,2,1,3,40,No,Travel_Rarely,Research & Development,22,2,Technical Degree,1,Male,1,Healthcare Representative,Married,23230,2,Y,16,8,1,18,2,1,0,0
3913,2,3,2,1,4,24,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Female,1,Research Scientist,Divorced,14160,1,Y,15,8,1,6,3,6,1,2
3914,2,3,3,2,3,46,No,Travel_Rarely,Research & Development,6,3,Medical,1,Male,4,Sales Executive,Single,46150,6,Y,12,8,0,19,3,10,0,9
3915,3,4,4,3,3,35,No,Travel_Rarely,Sales,8,4,Life Sciences,1,Male,1,Laboratory Technician,Married,24610,2,Y,20,8,1,17,4,7,0,7
3916,3,3,2,4,2,30,No,Travel_Rarely,Sales,9,4,Marketing,1,Male,1,Laboratory Technician,Married,87220,1,Y,17,8,1,10,3,10,0,8
3917,3,3,3,2,1,47,No,Non-Travel,Research & Development,3,2,Life Sciences,1,Female,2,Sales Executive,Married,39550,7,Y,12,8,1,4,5,1,0,0
3918,3,4,3,4,2,46,No,Travel_Rarely,Research & Development,1,4,Technical Degree,1,Female,3,Sales Executive,Divorced,99570,4,Y,20,8,0,13,1,10,0,3
3919,3,4,2,1,3,36,Yes,Travel_Rarely,Research & Development,1,3,Medical,1,Male,2,Manufacturing Director,Divorced,33760,5,Y,20,8,0,16,3,2,2,2
3920,3,3,1,2,3,32,Yes,Travel_Rarely,Research & Development,26,3,Medical,1,Female,2,Research Director,Single,88230,6,Y,13,8,2,10,3,0,0,0
3921,3,3,3,2,1,23,No,Travel_Rarely,Sales,6,4,Life Sciences,1,Male,3,Manufacturing Director,Single,103220,1,Y,14,8,2,3,2,3,1,2
3922,3,3,4,4,2,31,No,Travel_Frequently,Sales,3,3,Marketing,1,Male,2,Sales Executive,Single,46210,2,Y,18,8,1,9,3,5,1,4
3923,2,3,4,4,3,39,No,Non-Travel,Research & Development,3,3,Life Sciences,1,Female,2,Manufacturing Director,Married,109760,1,Y,11,8,0,9,3,9,5,8
3924,2,3,4,3,1,32,No,Travel_Rarely,Research & Development,6,3,Technical Degree,1,Male,1,Research Scientist,Married,36600,3,Y,11,8,2,10,0,4,0,2
3925,2,3,2,2,2,40,No,Travel_Rarely,Sales,6,3,Life Sciences,1,Male,3,Manufacturing Director,Single,104820,1,Y,11,8,1,21,6,21,12,8
3926,3,3,3,3,4,45,No,Travel_Rarely,Research & Development,19,4,Medical,1,Male,1,Sales Representative,Married,71190,4,Y,15,8,0,9,2,5,0,3
3927,3,3,4,1,3,30,No,Travel_Frequently,Sales,9,3,Life Sciences,1,Male,1,Research Director,Single,95820,0,Y,12,8,1,10,2,9,0,7
3928,3,3,1,4,3,24,No,Travel_Frequently,Sales,3,4,Marketing,1,Male,1,Sales Executive,Married,45080,0,Y,11,8,1,3,5,2,2,1
3929,3,3,3,4,2,30,Yes,Travel_Frequently,Research & Development,10,3,Life Sciences,1,Female,1,Human Resources,Divorced,22070,6,Y,14,8,0,6,4,4,1,2
3930,4,3,1,3,3,31,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1,Male,3,Laboratory Technician,Married,77560,1,Y,15,8,2,6,3,5,0,2
3931,2,3,3,4,2,27,No,Travel_Rarely,Sales,3,3,Life Sciences,1,Male,1,Manager,Single,66940,1,Y,13,8,1,6,2,6,1,4
3932,3,3,2,2,3,29,Yes,Travel_Rarely,Sales,4,3,Marketing,1,Male,5,Research Scientist,Single,36910,1,Y,13,8,0,2,3,2,2,2
3933,3,4,4,3,4,29,No,Travel_Frequently,Research & Development,8,4,Life Sciences,1,Female,1,Sales Executive,Single,23770,8,Y,21,8,1,10,2,3,0,2
3934,3,3,3,1,3,30,No,Travel_Rarely,Sales,7,3,Life Sciences,1,Male,3,Sales Executive,Divorced,23130,2,Y,11,8,0,12,5,7,1,7
3935,2,3,4,4,3,34,No,Travel_Rarely,Research & Development,1,2,Medical,1,Female,2,Healthcare Representative,Married,176650,0,Y,11,8,0,6,5,5,1,2
3936,3,3,4,2,2,33,No,Non-Travel,Research & Development,2,4,Medical,1,Male,1,Sales Representative,Single,25960,8,Y,14,8,1,13,4,11,1,7
3937,3,3,4,4,4,49,No,Travel_Rarely,Sales,3,4,Marketing,1,Male,1,Sales Executive,Single,47280,3,Y,11,8,1,8,4,5,0,4
3938,1,3,1,1,2,33,Yes,Travel_Rarely,Research & Development,10,3,Life Sciences,1,Male,1,Sales Executive,Single,43020,2,Y,13,8,0,11,3,0,0,0
3939,3,3,3,2,2,38,No,Travel_Frequently,Research & Development,28,3,Medical,1,Male,1,Healthcare Representative,Married,29790,4,Y,12,8,1,9,3,6,0,5
3940,3,3,1,3,3,31,Yes,Travel_Rarely,Human Resources,9,4,Human Resources,1,Male,2,Laboratory Technician,Married,168850,2,Y,14,8,2,10,2,1,0,0
3941,3,3,4,1,3,29,No,Travel_Rarely,Research & Development,3,4,Other,1,Female,2,Sales Representative,Divorced,55930,1,Y,13,8,1,1,3,1,0,0
3942,3,3,3,3,3,30,No,Travel_Rarely,Research & Development,2,1,Medical,1,Male,1,Sales Representative,Married,104450,3,Y,18,8,1,10,3,7,1,7
3943,3,3,2,2,3,32,No,Non-Travel,Research & Development,10,4,Life Sciences,1,Female,1,Laboratory Technician,Single,87400,2,Y,11,8,1,12,2,7,0,7
3944,2,3,2,4,3,38,No,Travel_Rarely,Research & Development,8,2,Technical Degree,1,Female,1,Manufacturing Director,Married,25140,3,Y,11,8,0,15,2,1,1,0
3945,3,3,3,3,3,43,Yes,Travel_Frequently,Research & Development,1,4,Other,1,Male,3,Sales Executive,Married,76550,9,Y,12,8,1,6,3,1,0,0
3946,3,3,2,2,2,42,No,Travel_Rarely,Human Resources,1,3,Other,1,Female,1,Healthcare Representative,Divorced,174650,8,Y,13,8,1,7,3,5,0,4
3947,3,4,3,1,3,55,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1,Female,1,Sales Executive,Married,73510,8,Y,20,8,1,34,3,1,0,0
3948,3,3,4,2,2,33,No,Non-Travel,Research & Development,14,3,Other,1,Male,1,Research Scientist,Divorced,108200,5,Y,12,8,0,11,2,9,1,7
3949,3,3,3,1,3,41,No,Travel_Rarely,Research & Development,5,3,Medical,1,Male,1,Sales Representative,Divorced,121690,1,Y,19,8,0,5,2,5,0,4
3950,2,4,4,3,3,34,No,Non-Travel,Research & Development,7,4,Medical,1,Female,1,Research Scientist,Divorced,196260,1,Y,21,8,0,15,5,15,0,7
3951,4,3,1,3,2,53,No,Non-Travel,Research & Development,10,4,Medical,1,Male,2,Healthcare Representative,Married,20700,4,Y,13,8,2,27,2,3,0,2
3952,3,3,2,4,3,43,No,Travel_Rarely,Sales,16,2,Marketing,1,Female,1,Laboratory Technician,Single,67820,0,Y,16,8,1,10,2,9,1,8
3953,3,3,4,4,3,34,No,Travel_Rarely,Sales,10,2,Life Sciences,1,Female,5,Sales Executive,Single,77790,5,Y,12,8,1,6,2,2,2,2
3954,4,3,2,2,3,21,Yes,Travel_Rarely,Sales,1,2,Marketing,1,Male,5,Healthcare Representative,Single,27910,1,Y,14,8,0,1,3,1,1,0
3955,2,3,4,3,3,38,No,Travel_Rarely,Research & Development,8,2,Life Sciences,1,Female,2,Sales Executive,Married,32010,1,Y,11,8,1,5,3,5,0,4
3956,3,3,3,1,3,22,Yes,Travel_Rarely,Research & Development,1,3,Other,1,Male,4,Research Scientist,Married,49680,1,Y,14,8,0,1,3,1,0,0
